"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090630","activation of GTPase activity","15/2039","100/28891",0.00434208481234338,0.0240503710953137,0.0165392105006269,"Ngef/Agap1/Dock7/Arhgef19/Tbc1d14/Iqsec3/Arhgef10/Apc2/Tbc1d9b/Rap1gap2/Sgsm2/Crk/Tbc1d16/Crkl/Tbc1d22b",15
"GO:0051220","cytoplasmic sequestering of protein","6/2039","23/28891",0.00435427092072544,0.0240950081850191,0.0165699070008948,"Cops9/Sri/Pkd2/Keap1/Nfkbia/Dzip1",6
"GO:0044743","protein transmembrane import into intracellular organelle","8/2039","38/28891",0.00439873367566664,0.0242711253582846,0.0166910210988798,"Pex5l/Pex26/Pam16l/Pex13/Trim37/Timm23/Timm17b/Aifm1",8
"GO:0071364","cellular response to epidermal growth factor stimulus","8/2039","38/28891",0.00439873367566664,0.0242711253582846,0.0166910210988798,"Pde8a/Eef1a1/Mars1/Inpp5k/Sox9/Akt1/Zfp36l2/Grk2",8
"GO:1905168","positive regulation of double-strand break repair via homologous recombination","8/2039","38/28891",0.00439873367566664,0.0242711253582846,0.0166910210988798,"Mrgbp/Vps72/Dmap1/Ep400/Actb/Morf4l1/Yeats4/Actr2",8
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","21/2039","160/28891",0.00440272726180599,0.0242711253582846,0.0166910210988798,"Gpsm1/Golga2/Nsfl1c/Chmp4b/Chmp5/Gnai1/Dctn1/Nup62/Arhgef10/Mcph1/Tacc1/Dctn2/Cltc/Kpnb1/Tubg1/Eml1/Tbce/Kifc2/Hspa1b/Hspa1a/Smc1a",21
"GO:0006639","acylglycerol metabolic process","20/2039","150/28891",0.00448926318206825,0.0246782659669628,0.0169710078069267,"Dgkd/Dbi/Dgkz/Cat/Insig1/Scarb1/Dgki/Mgll/Lipe/Abhd2/Gpat4/Dgka/Acsl6/Srebf1/Gpld1/Dgkh/Pnpla3/Sik1/Scd1/Gpam",20
"GO:0008203","cholesterol metabolic process","20/2039","150/28891",0.00448926318206825,0.0246782659669628,0.0169710078069267,"Hdlbp/Cat/Ttc39b/Scp2/Insig1/Scarb1/Lipe/Cebpa/Smpd1/Abcg4/Scap/Lrp1/Srebf1/Abca5/Npc2/Sqle/App/Sod1/Abcg1/Fgf1",20
"GO:0034341","response to type II interferon","20/2039","150/28891",0.00448926318206825,0.0246782659669628,0.0169710078069267,"Sp100/Stxbp1/Sirpa/Stxbp3/Gbp5/Rab11fip5/Gapdh/Stxbp2/Cx3cl1/Tyk2/Ifngr1/Actr2/Myo18a/Cdc42ep4/Actg1/Gapdhrt/Kif5b/Aqp4/Slk/Gapdh-ps15",20
"GO:1901987","regulation of cell cycle phase transition","47/2039","449/28891",0.00451738620890253,0.0248095020579238,0.0170612576132636,"Cul3/Mettl13/Ddr2/Nacc2/Atf2/Dgkz/Cdc25b/Pkia/Larp7/Kmt2e/Rint1/Clock/Pkd2/Actb/Xpc/Ing4/Apbb1/Lcmt1/Taok2/Bub3/Cdkn1c/Ccnd1/Cdkn2d/Cdc25a/Prmt2/Dot1l/Fbxo7/Nabp2/Smarcc2/Ppp2ca/Taok1/Smarce1/Foxn3/Akt1/Ccnh/Psme1/Rad21/Eif4g1/Dlg1/App/Pkmyt1/Brd4/Trim39/Cdc5l/Zfp36l2/Rpl17/Smarca2",47
"GO:0071675","regulation of mononuclear cell migration","18/2039","130/28891",0.00457242663554064,0.0250881829871111,0.0172529038266244,"Stk39/Thbs1/Wasl/Gas6/Calr/Cx3cl1/Cx3cr1/Tmem102/Crk/Akt1/Cxcl14/Selenok/Ptk2/Mapk1/Crkl/Apod/App/Pla2g7",18
"GO:1902806","regulation of cell cycle G1/S phase transition","24/2039","192/28891",0.00460858352068118,0.0252628268485791,0.0173730047421577,"Mettl13/Ddr2/Nacc2/Dgkz/Larp7/Kmt2e/Pkd2/Actb/Apbb1/Ccnd1/Cdkn2d/Prmt2/Fbxo7/Smarcc2/Ppp2ca/Smarce1/Akt1/Ccnh/Psme1/Eif4g1/Dlg1/Trim39/Rpl17/Smarca2",24
"GO:0070482","response to oxygen levels","36/2039","324/28891",0.00474081393758759,0.0259632943411223,0.0178547095467158,"Lct/Fmn2/Kcnk2/Atf2/Cat/Gucy1b1/Chrnb2/Ddah1/Pink1/Chchd2-ps/Eno1/Gnb1/Kcnd2/Itpr1/Raf1/Wtip/Arnt2/Egln1/Hyou1/Sdhd/Rora/Pik3cb/Scap/Prmt2/Cpeb4/P4hb/Akt1/Ryr2/Abat/Atp6v1a/Sod2/Trem2/Epas1/Eno1b/Atp6ap1/Pgk1",36
"GO:0051279","regulation of release of sequestered calcium ion into cytosol","13/2039","82/28891",0.00474679351609798,0.0259716781133833,0.0178604749868275,"Dbi/Fkbp1a/Ank2/Asph/Selenon/Sri/Pkd2/Calm3/Cx3cl1/Jph3/Myo5a/Ryr2/Calm2",13
"GO:0019915","lipid storage","15/2039","101/28891",0.00477452779486416,0.0260989637326002,0.0179480080914764,"Acvr1c/Itgav/Ttc39b/Cds1/Scarb1/Clstn3/Tmem135/Hexa/Stat5a/Nfkbia/Npc2/Hexb/Sqle/Abcg1/Trem2",15
"GO:0010569","regulation of double-strand break repair via homologous recombination","12/2039","73/28891",0.00485425911450493,0.026437402744997,0.0181807493679195,"Mrgbp/Vps72/Dmap1/Ep400/Actb/Ppp4r2/Ppp4c/Morf4l1/Zfp365/Yeats4/Actr2/Senp3",12
"GO:0099518","vesicle cytoskeletal trafficking","12/2039","73/28891",0.00485425911450493,0.026437402744997,0.0181807493679195,"Trak2/Map2/Trim46/Wasl/Myo7a/Myo5a/Myo6/Trak1/Bloc1s1/Kif1c/Bloc1s5/Kif5b",12
"GO:0010171","body morphogenesis","11/2039","64/28891",0.00485455562566576,0.026437402744997,0.0181807493679195,"Nckap1/Asph/Ski/Msx1/Fuz/Kat6a/Cdon/Phldb1/Sgpl1/Specc1l/Nipbl",11
"GO:0048260","positive regulation of receptor-mediated endocytosis","11/2039","64/28891",0.00485455562566576,0.026437402744997,0.0181807493679195,"Dgkd/Hip1r/Wasl/Ap2a1/Arrb1/Trf/Kif3a/Nsf/Ap2m1/App/Fmr1",11
"GO:2000181","negative regulation of blood vessel morphogenesis","16/2039","111/28891",0.00489991244396776,0.0266595422627062,0.0183335125926257,"Adgrb3/Atf2/Thbs1/Sh2b3/Ptn/Epn1/Pde3b/Col4a2/Pik3cb/Hgs/Vash1/Adgrb1/Tafa5/Slc12a2/Tcf4/Pgk1",16
"GO:0051208","sequestering of calcium ion","19/2039","141/28891",0.00491751592290668,0.0267055422864458,0.0183651463696118,"Dbi/Itgav/Plcb4/Fkbp1a/Ank2/Asph/Selenon/Plch2/Sri/Pkd2/Itpr1/Calm3/Cx3cl1/Jph3/Myo5a/Plcd1/Ryr2/Ero1a/Calm2",19
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","19/2039","141/28891",0.00491751592290668,0.0267055422864458,0.0183651463696118,"Map4k4/Fcgr2b/Stk39/Tnik/Rnf13/Pdcd10/Map3k7/Hipk2/Mturn/Taok2/Sash1/Ccn2/Crk/Taok1/Map3k3/Zfp622/Wnt7b/App/Map4k2",19
"GO:0007274","neuromuscular synaptic transmission","7/2039","31/28891",0.00504384227102497,0.0272229718708025,0.0187209777528787,"Stxbp1/Chrnb2/Rab3a/Adarb1/Vps54/Egr3/Nrxn1",7
"GO:0010155","regulation of proton transport","7/2039","31/28891",0.00504384227102497,0.0272229718708025,0.0187209777528787,"Park7/Ndufa4/Myo5a/Nherf1/Atpsckmt/Cox17/Antkmt",7
"GO:0034067","protein localization to Golgi apparatus","7/2039","31/28891",0.00504384227102497,0.0272229718708025,0.0187209777528787,"Sys1/Gbp5/Ripor1/Arl1/Bicd2/Golph3/Pacs1",7
"GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","7/2039","31/28891",0.00504384227102497,0.0272229718708025,0.0187209777528787,"Fcgr2b/Park7/Herpud1/Hyou1/Xbp1/Opa1/App",7
"GO:0031110","regulation of microtubule polymerization or depolymerization","14/2039","92/28891",0.00504543603360882,0.0272229718708025,0.0187209777528787,"Map2/Wdr47/Clip1/Dctn1/Fkbp4/Eml2/Rps3/Specc1l/Apc2/Nav3/Taok1/Mapk8/Mid1ip1/Fgf13",14
"GO:0046209","nitric oxide metabolic process","14/2039","92/28891",0.00504543603360882,0.0272229718708025,0.0187209777528787,"Mtarc2/Sirpa/Ddah1/Nos3/Pkd2/Dynll1/Nos1/Slc7a2/Rora/Cx3cr1/Hsp90aa1/Akt1/App/Sod2",14
"GO:0097581","lamellipodium organization","14/2039","92/28891",0.00504543603360882,0.0272229718708025,0.0187209777528787,"Arhgef4/Hdac4/Abi1/Nckap1/S1pr1/Ptpro/Cttn/Actr2/Hsp90aa1/Rreb1/Pik3r1/Golph3/Twf1/Ablim1",14
"GO:0010634","positive regulation of epithelial cell migration","21/2039","162/28891",0.00508758932445376,0.0273997661219198,0.0188425574708357,"Map4k4/Irs1/Thbs1/Epb41l4b/Nos3/Iqsec1/Gab2/Dock1/Calr/Pik3cb/Sash1/Stat5a/Map3k3/Sox9/Arhgap5/Akt1/Gpld1/Rreb1/Ptk2/Ppm1f/Fgf1",21
"GO:1902652","secondary alcohol metabolic process","21/2039","162/28891",0.00508758932445376,0.0273997661219198,0.0188425574708357,"Hdlbp/Cat/Ttc39b/Scp2/Insig1/Scarb1/Lipe/Cebpa/Idh2/Smpd1/Abcg4/Scap/Lrp1/Srebf1/Abca5/Npc2/Sqle/App/Sod1/Abcg1/Fgf1",21
"GO:1902905","positive regulation of supramolecular fiber organization","23/2039","183/28891",0.00511180706495602,0.0275048199495053,0.0189148019847124,"Nckap1/Pfn2/Lpar1/Arhgef10l/Limch1/Clip1/Dctn1/Vasp/Rps3/Cttn/Arhgef10/Cx3cl1/Ccn2/Nav3/Ppm1e/Cdc42ep4/Grb2/Mapk8/Sorbs3/Ppm1f/Dlg1/App/Bin1",23
"GO:0031114","regulation of microtubule depolymerization","8/2039","39/28891",0.00519781395887085,0.0278393008182459,0.0191448212835668,"Map2/Wdr47/Specc1l/Apc2/Nav3/Taok1/Mid1ip1/Fgf13",8
"GO:0033238","regulation of amine metabolic process","8/2039","39/28891",0.00519781395887085,0.0278393008182459,0.0191448212835668,"Pnkd/Chrnb2/Park7/Gpr37/Vps35/Abat/Comt/Epas1",8
"GO:0045940","positive regulation of steroid metabolic process","8/2039","39/28891",0.00519781395887085,0.0278393008182459,0.0191448212835668,"Scp2/Igf1r/Star/Abcg4/Scap/Srebf1/Abcg1/Fgf1",8
"GO:0099170","postsynaptic modulation of chemical synaptic transmission","8/2039","39/28891",0.00519781395887085,0.0278393008182459,0.0191448212835668,"Fbxo2/Iqsec1/Eif4a3l2/Igf1r/Nedd4/Nefl/Ina/Fmr1",8
"GO:1900225","regulation of NLRP3 inflammasome complex assembly","8/2039","39/28891",0.00519781395887085,0.0278393008182459,0.0191448212835668,"Gbp5/Cptp/Hspa8/Ppp2ca/Mapk8/Trem2/Csnk1a1/Lamp2",8
"GO:0006638","neutral lipid metabolic process","20/2039","152/28891",0.00521300818470699,0.0278950887097336,0.0191831860837208,"Dgkd/Dbi/Dgkz/Cat/Insig1/Scarb1/Dgki/Mgll/Lipe/Abhd2/Gpat4/Dgka/Acsl6/Srebf1/Gpld1/Dgkh/Pnpla3/Sik1/Scd1/Gpam",20
"GO:0019935","cyclic-nucleotide-mediated signaling","15/2039","102/28891",0.00524126538968888,0.0279399172547616,0.0192140142459856,"Thbs1/Pex5l/Gucy1b1/Npr2/Lpar1/Gnai1/Adcyap1r1/Gapdh/Pde3b/Cdc34/Cdc34b/Rundc3a/Sox9/Gapdhrt/Adcy8",15
"GO:1904063","negative regulation of cation transmembrane transport","15/2039","102/28891",0.00524126538968888,0.0279399172547616,0.0192140142459856,"Stk39/Map3k7/Sri/Pkd2/Cabp1/Nos1/Calm3/Nedd4/Ank3/Ywhae/Nherf1/Akt1/Calm2/Bin1/Fmr1",15
"GO:0010421","hydrogen peroxide-mediated programmed cell death","5/2039","17/28891",0.00525967267265896,0.0279399172547616,0.0192140142459856,"Ddr2/Pdcd10/Pink1/Park7/Rack1",5
"GO:0071816","tail-anchored membrane protein insertion into ER membrane","5/2039","17/28891",0.00525967267265896,0.0279399172547616,0.0192140142459856,"Emc1/Emc3/Emc8/Get1/Ubl4a",5
"GO:0098761","cellular response to interleukin-7","5/2039","17/28891",0.00525967267265896,0.0279399172547616,0.0192140142459856,"Pdia3/Eno1/P4hb/Crkl/Stip1",5
"GO:1902001","fatty acid transmembrane transport","5/2039","17/28891",0.00525967267265896,0.0279399172547616,0.0192140142459856,"Thbs1/Abcd3/Acsl6/Abcd4/Akt1",5
"GO:1905288","vascular associated smooth muscle cell apoptotic process","5/2039","17/28891",0.00525967267265896,0.0279399172547616,0.0192140142459856,"Stk4/Gapdh/E2f3/Gapdhrt/Sod2",5
"GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","5/2039","17/28891",0.00525967267265896,0.0279399172547616,0.0192140142459856,"Stk4/Gapdh/E2f3/Gapdhrt/Sod2",5
"GO:0034620","cellular response to unfolded protein","13/2039","83/28891",0.00527310416090368,0.0279858019012324,0.019245568679126,"Hspa5/Ddrgk1/Ccnd1/Amfr/Herpud1/Qrich1/Os9/Xbp1/Pdia6/Pik3r1/Parp8/Ero1a/Dnajc3",13
"GO:0044782","cilium organization","44/2039","418/28891",0.00530659923401756,0.0281379893989051,0.0193502265677547,"Ro60/Cep350/Kcnj10/Tmem250-ps/Cntrl/Ttc17/Lama5/Ccdc39/Cibar1/Lpar1/Pkd2/Unc119b/Dynll1/Fbxw8/Rilpl1/Dctn1/Arhgap35/Fuz/Ccp110/Pcm1/Cfap20/Cep70/Nphp3/Syne1/Nudcd3/Actr2/Kif3a/B9d1/4933427D14Rik/Odad4/Nherf1/Kcnf1/Akt1/BC048507/Dzip1/Asap1/Kctd17/Atxn10/Arl6/Tekt4/Bbs1/Ablim1/Wdr44/Septin6",44
"GO:0060562","epithelial tube morphogenesis","42/2039","395/28891",0.00533679615575782,0.0282724282734248,0.0194426788977556,"Enah/Nckap1/Traf6/Stk4/Ctsz/Lama5/Ccdc39/Hs2st1/Map3k7/Mthfr/Ski/Lias/Pkd2/Tulp3/Arhgap35/Vasp/Megf8/Fuz/Rgma/Nphp3/Trim71/Gja1/Ipmk/Specc1l/Kif3a/Hdac5/Sox9/Rps7/Ryr2/Nup50/Shank3/Dvl3/Opa1/Dlg1/Fkbpl/Srf/Mib1/Fgf1/Nr3c1/Slc12a2/Maged1/Med12",42
"GO:1901343","negative regulation of vasculature development","16/2039","112/28891",0.00535123987060277,0.0283232442108604,0.0194776245325943,"Adgrb3/Atf2/Thbs1/Sh2b3/Ptn/Epn1/Pde3b/Col4a2/Pik3cb/Hgs/Vash1/Adgrb1/Tafa5/Slc12a2/Tcf4/Pgk1",16
"GO:0007062","sister chromatid cohesion","10/2039","56/28891",0.00536912531158989,0.0283408260118099,0.0194897153691861,"Fbxw7/Pogz/Gtf2b/Sfpq/Mau2/Axin2/Nipbl/Rad21/Ppp2r1a/Smc1a",10
"GO:0038066","p38MAPK cascade","10/2039","56/28891",0.00536912531158989,0.0283408260118099,0.0194897153691861,"Phlpp1/Stk39/Atf2/Map3k7/Fgfr3/Nr2c2/Sash1/Map3k3/Dlg1/Trem2",10
"GO:0046580","negative regulation of Ras protein signal transduction","10/2039","56/28891",0.00536912531158989,0.0283408260118099,0.0194897153691861,"Cul3/Dgkz/Rasal1/Arhgap35/Nup62/Kctd13/Ripor1/Tns3/Arhgap44/Heg1",10
"GO:0008333","endosome to lysosome transport","12/2039","74/28891",0.00543014840325151,0.0283546947196978,0.0194992527471426,"Trak2/Vps16/Chmp4b/Chmp5/Uevld/Vps11/Trak1/Stx7/Hgs/Lyst/Clec16a/Bin1",12
"GO:1903037","regulation of leukocyte cell-cell adhesion","43/2039","407/28891",0.00544045491689485,0.0283546947196978,0.0194992527471426,"Ildr2/Marchf7/Traf6/Sirpa/Itch/Vcam1/Fut9/Shb/Nr4a3/Actb/Hsph1/Ephb6/Lag3/Rps3/Cd81/Tyk2/Zbtb16/Chst2/Smarcc2/Xbp1/Flot2/Smarce1/Stat5a/Prkar1a/Cd300a/Zbtb1/Hsp90aa1/Akt1/Cd83/Adk/Zmiz1/Selenok/Egr3/Cyrib/Dlg1/H2-DMa/H2-D1/Zfp608/Malt1/Gstp1/Sart1/Smarca2/Gpam",43
"GO:0005513","detection of calcium ion","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Calm3/Syt1/Ryr2/Calm2",4
"GO:0010807","regulation of synaptic vesicle priming","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Rims1/Stxbp1/Rab3a/Stxbp5",4
"GO:0015808","L-alanine transport","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Slc36a4/Slc38a3/Slc1a4/Slc7a8",4
"GO:0035864","response to potassium ion","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Kcnj10/Stk39/Dlg2/Slc12a2",4
"GO:0035865","cellular response to potassium ion","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Kcnj10/Stk39/Dlg2/Slc12a2",4
"GO:0042182","ketone catabolic process","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Pnkd/Park7/Oxct1/Haghl",4
"GO:0070203","regulation of establishment of protein localization to telomere","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Cct3/Cct2/Cct8/Dkc1",4
"GO:0098976","excitatory chemical synaptic transmission","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Kcnq2/Kcnq3/Pvalb/Fmr1",4
"GO:0099612","protein localization to axon","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Mal/Trim46/Ugt8a/Ank3",4
"GO:0099640","axo-dendritic protein transport","4/2039","11/28891",0.00545713488808958,0.0283546947196978,0.0194992527471426,"Dlg2/Myo5a/Kif3a/Kif5b",4
"GO:0008090","retrograde axonal transport","6/2039","24/28891",0.00546403418288112,0.0283546947196978,0.0194992527471426,"Dlg2/Caly/Kif1c/Nefl/Sod1/Kif5b",6
"GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","6/2039","24/28891",0.00546403418288112,0.0283546947196978,0.0194992527471426,"Hip1r/Inppl1/Lrp1/Nherf1/Hgs/Apod",6
"GO:0043574","peroxisomal transport","6/2039","24/28891",0.00546403418288112,0.0283546947196978,0.0194992527471426,"Pex5l/Abcd3/Pex26/Pex13/Trim37/Abcd4",6
"GO:0045116","protein neddylation","6/2039","24/28891",0.00546403418288112,0.0283546947196978,0.0194992527471426,"Cops9/Dcun1d1/Rpl11/Dcun1d4/Rbx1-ps/Epas1",6
"GO:0060055","angiogenesis involved in wound healing","6/2039","24/28891",0.00546403418288112,0.0283546947196978,0.0194992527471426,"Npr2/Cx3cl1/Pik3cb/Xbp1/Tafa5/Slc12a2",6
"GO:0071467","cellular response to pH","6/2039","24/28891",0.00546403418288112,0.0283546947196978,0.0194992527471426,"Rab11fip5/Slc38a3/Gja1/Asic2/Gpld1/Rab11b",6
"GO:2001224","positive regulation of neuron migration","6/2039","24/28891",0.00546403418288112,0.0283546947196978,0.0194992527471426,"Ptprz1/Arhgap32/Mapk8/Nipbl/Tbc1d24/Shtn1",6
"GO:0015872","dopamine transport","11/2039","65/28891",0.00547899748387797,0.0284070935265361,0.0195352869061518,"Syt13/Syt11/Chrnb2/Kcna2/Pink1/Park7/Syt5/Rab3a/Myo5a/Syt1/Abat",11
"GO:0050867","positive regulation of cell activation","47/2039","454/28891",0.00554247130933708,0.0287106898881188,0.0197440672244072,"Slc39a10/Ddr2/Stxbp1/Traf6/Thbs1/Sirpa/Chrnb2/Vcam1/Exosc3/Shb/Nr4a3/Actb/Hsph1/Ephb6/Axl/Cebpa/Gab2/Rps3/Cd81/Stxbp2/Lamp1/Gas6/Tyk2/Zbtb16/Ccn2/Smarcc2/Xbp1/Flot2/Smarce1/Stat5a/Zbtb1/Hsp90aa1/Lyst/Cd83/Adk/Zmiz1/Selenok/Egr3/Cyrib/H2-DMa/H2-D1/Trem2/Malt1/Sart1/Smarca2/Hps1/Gpam",47
"GO:0032273","positive regulation of protein polymerization","14/2039","93/28891",0.00556303638577093,0.0287916723582719,0.0197997580956796,"Nckap1/Pfn2/Clip1/Dctn1/Vasp/Rps3/Cttn/Nav3/Cdc42ep4/Grb2/Hsp90aa1/Mapk8/Dlg1/Bin1",14
"GO:0000041","transition metal ion transport","15/2039","103/28891",0.00574422249925378,0.0297030743584088,0.020426520546505,"Slc39a10/Slc30a4/Pgrmc2/Slc30a9/Nos1/Lmtk2/Fkbp4/Trf/Atp2c1/Cltc/Slc39a11/Ryr2/Slc48a1/Rab11b/Slc39a6",15
"GO:0043122","regulation of canonical NF-kappaB signal transduction","26/2039","217/28891",0.00577033754575107,0.0298117084885794,0.0205012272002744,"Usp20/Traf6/Cpne1/Map3k7/Trim32/Lurap1/Pink1/Gapdh/Nup62/Trim12a/Gprc5b/Cx3cl1/Rora/S100b/Gapdhrt/Mtdh/Ube2i/Brd4/Rbx1-ps/Trim39/Trem2/Riok3/Gstp1/Chuk/Trim8/Gapdh-ps15",26
"GO:0006520","amino acid metabolic process","31/2039","272/28891",0.00580505690168075,0.0299460503000396,0.0205936127809364,"Adhfe1/Hibch/Gad2/Ivd/Ahcy/Phgdh/Ddah1/Mthfr/Park7/Nos3/Qdpr/Nos1/Acadsb/Qrsl1/Ggt5/Ilvbl/Mars1/Gfpt2/Pfas/Srr/Aarsd1/Glud1/Abat/Comt/Ahcyl/Gart/Vars2/Hars2/Asrgl1/Psat1/Aldh1a1",31
"GO:0032873","negative regulation of stress-activated MAPK cascade","9/2039","48/28891",0.0058168586913746,0.0299460503000396,0.0205936127809364,"Gstp-ps/Sirpa/Itch/Dnaja1/Ppia/Akt1/Dlg1/Trem2/Gstp1",9
"GO:0042417","dopamine metabolic process","9/2039","48/28891",0.0058168586913746,0.0299460503000396,0.0205936127809364,"Pnkd/Chrnb2/Park7/Gpr37/Vps35/Myo5a/Abat/Comt/Epas1",9
"GO:0051972","regulation of telomerase activity","9/2039","48/28891",0.0058168586913746,0.0299460503000396,0.0205936127809364,"Hnrnpa2b1/Ptges3-ps/Cct2/Ptges3/Hsp90aa1/Mcrs1/Mapk1/Pot1b/Dkc1",9
"GO:0021549","cerebellum development","16/2039","113/28891",0.00583572840345306,0.029990301425492,0.0206240438572739,"Fcgr2b/Hspa5/Nr2c2/Samd4b/Igf1r/Arcn1/Rora/Zfp365/Myh10/Crk/Sez6/Cntn1/Tuba1a/Faim2/Crkl/Nrxn1",16
"GO:0110020","regulation of actomyosin structure organization","16/2039","113/28891",0.00583572840345306,0.029990301425492,0.0206240438572739,"Tmeff2/Pfn2/S1pr1/Lpar1/Arhgef10l/Limch1/Ppfia1/Arhgef10/Ccn2/Inpp5k/Ppm1e/Actg1/Pik3r1/Sorbs3/Ppm1f/Kank3",16
"GO:0060042","retina morphogenesis in camera-type eye","13/2039","84/28891",0.00584509858450005,0.0299975337540503,0.0206290174605485,"Fjx1/Miat/Ptn/Hipk2/Rdh13/Cdon/Sox9/Ntrk2/Hcn1/Slc4a7/Nectin3/Arl6/Rorb",13
"GO:0010632","regulation of epithelial cell migration","29/2039","250/28891",0.00584741236932328,0.0299975337540503,0.0206290174605485,"Map4k4/Irs1/Sp100/Adipor1/Thbs1/Pfn2/Pdcd10/Fbxw7/Epb41l4b/Nos3/Iqsec1/Gab2/Dock1/Calr/Pik3cb/Sash1/Stat5a/Hdac5/Map3k3/Sox9/Arhgap5/Vash1/Akt1/Gpld1/Rreb1/Ptk2/Adgrb1/Ppm1f/Fgf1",29
"GO:0051225","spindle assembly","17/2039","123/28891",0.00585451338722803,0.0299990413266357,0.0206300542038168,"Golga2/Tubgcp4/Chmp4b/Gtf2b/Chmp5/Rps3/Arhgef10/Haus8/Spag5/Cltc/Kpnb1/Kifc2/Hspa1b/Hspa1a/Haus1/Haus7/Smc1a",17
"GO:0002696","positive regulation of leukocyte activation","45/2039","432/28891",0.00585798340396791,0.0299990413266357,0.0206300542038168,"Slc39a10/Stxbp1/Traf6/Thbs1/Sirpa/Chrnb2/Vcam1/Exosc3/Shb/Nr4a3/Actb/Hsph1/Ephb6/Axl/Cebpa/Gab2/Rps3/Cd81/Stxbp2/Lamp1/Gas6/Tyk2/Zbtb16/Smarcc2/Xbp1/Flot2/Smarce1/Stat5a/Zbtb1/Hsp90aa1/Lyst/Cd83/Adk/Zmiz1/Selenok/Egr3/Cyrib/H2-DMa/H2-D1/Trem2/Malt1/Sart1/Smarca2/Hps1/Gpam",45
"GO:0106106","cold-induced thermogenesis","20/2039","154/28891",0.00603013513314188,0.0308535748530081,0.0212177087483769,"Adipor1/Gatm/Fabp5/Elovl6/Dock7/Nrdc/Alpl/Sfxn5/Clstn3/Cnot3/Igf1r/Tle3/Gja1/Grb10/Kdm6b/Epas1/Ppargc1b/Aldh1a1/Scd1/Tfe3",20
"GO:0048011","neurotrophin TRK receptor signaling pathway","7/2039","32/28891",0.00606974274311982,0.0309177340501091,0.021261830415448,"Dok5/Lmtk2/Raf1/Akt1s1/Zdhhc17/Zfyve27/Slc9a6",7
"GO:0051446","positive regulation of meiotic cell cycle","7/2039","32/28891",0.00606974274311982,0.0309177340501091,0.021261830415448,"Cdc25b/Npr2/Msx1/Igf1r/Cdc25a/Gja1/Camk2b",7
"GO:0051654","establishment of mitochondrion localization","7/2039","32/28891",0.00606974274311982,0.0309177340501091,0.021261830415448,"Trak2/Dynll1/Hsbp1/Trak1/Ubb/Nefl/Kif5b",7
"GO:0060384","innervation","7/2039","32/28891",0.00606974274311982,0.0309177340501091,0.021261830415448,"Vcam1/Npr2/Fgfr3/Prkcg/Adarb1/Gabrb2/Ark2c",7
"GO:1903146","regulation of autophagy of mitochondrion","7/2039","32/28891",0.00606974274311982,0.0309177340501091,0.021261830415448,"Fbxw7/Pink1/Cttn/Fbxo7/Rnf41/Srebf1/Clec16a",7
"GO:0019216","regulation of lipid metabolic process","42/2039","398/28891",0.00607445031782719,0.0309177340501091,0.021261830415448,"Acsl3/Irs1/Dbi/Adipor1/Capn2/Dgkz/Fabp5/Atp1a1/Nr4a3/Ttc39b/Scp2/Zmpste24/Fabp3/Ubr4/Insig1/Fgfr3/Scarb1/Clstn3/Igf1r/Pde3b/Star/Mtmr2/Abcg4/Rora/Elovl5/Scap/Srebf1/Mtmr4/Stat5a/Sox9/Akt1/Gpld1/Apod/Sod1/Abcg1/Sik1/Trem2/Fgf1/Nr3c1/Sorbs1/Gpam/Mid1ip1",42
"GO:0032232","negative regulation of actin filament bundle assembly","8/2039","40/28891",0.0061031380685047,0.0309289236492452,0.0212695253959036,"Tmeff2/S1pr1/Shank1/Ppfia1/Inpp5k/Pik3r1/Shank3/Kank3",8
"GO:0043267","negative regulation of potassium ion transport","8/2039","40/28891",0.0061031380685047,0.0309289236492452,0.0212695253959036,"Stk39/Plcb4/Nos3/Nos1/Ank3/Akap5/Bin1/Gnaq",8
"GO:0060236","regulation of mitotic spindle organization","8/2039","40/28891",0.0061031380685047,0.0309289236492452,0.0212695253959036,"Chmp4b/Chmp5/Gnai1/Dctn1/Nup62/Cltc/Hspa1b/Hspa1a",8
"GO:0070570","regulation of neuron projection regeneration","8/2039","40/28891",0.0061031380685047,0.0309289236492452,0.0212695253959036,"Map4k4/Rtca/Ptn/Igf1r/Rgma/Lrp1/Kremen1/Rtn4rl1",8
