"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008554","P-type sodium transporter activity","4/2017","10/28407",0.00375863481066197,0.020483660523177,0.0135731108498848,"Atp1a4/Atp1a1/Atp1a3/Atp1b3",4
"GO:0019828","aspartic-type endopeptidase inhibitor activity","4/2017","10/28407",0.00375863481066197,0.020483660523177,0.0135731108498848,"Gapdh/Gapdhrt/Bin1/Gapdh-ps15",4
"GO:1990446","U1 snRNP binding","4/2017","10/28407",0.00375863481066197,0.020483660523177,0.0135731108498848,"Snrpe/Rbm39/Snrpa/Snrpd1",4
"GO:0016298","lipase activity","18/2017","127/28407",0.00378831267645064,0.0205470863737014,0.0136151387920557,"Prdx6/Pla2g4b/Plcb4/Plch2/Mgll/Lipe/Abhd2/Smpd1/Plcd1/Smpd2/Smpdl3a/Gdpd1/Pld4/Gpld1/Abhd4/Pnpla3/Pla2g7/Abhd3",18
"GO:0000993","RNA polymerase II complex binding","8/2017","37/28407",0.00383647962002574,0.020709717000992,0.0137229029062532,"Smyd3/Rprd2/Gtf2b/Pcf11/Ctr9/Leo1/Supt4a/Brd4",8
"GO:0005080","protein kinase C binding","11/2017","62/28407",0.0039517558482272,0.0212313675053339,0.0140685647625566,"Irs1/Itgav/Ywhag/Dact3/Marcks/Rack1/Hdac5/Srsf2/Akt1/Adcy6/Add3",11
"GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","5/2017","16/28407",0.00404336192151748,0.0216215456742179,0.0143271089583792,"Atp5f1c/Atp5f1e/Atp5me/Atp5mf/Atp6v1a",5
"GO:0003730","mRNA 3'-UTR binding","17/2017","119/28407",0.00443490578153058,0.0233306350542015,0.0154596047630539,"Secisbp2l/Mir124-2hg/Cryz/Rnf20/Elavl4/Hnrnpa2b1/Ybx3/Hnrnpl/Pcbp4/Cpeb4/Fxr2/Rps7/Hnrnpc/Rbfox1/Rnps1/Zfp36l2/Fmr1",17
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","28/2017","233/28407",0.00447090206825434,0.0233306350542015,0.0154596047630539,"Prdx6/Gtf3c4/Cers6/Mettl8/Hat1/Atf2/Naa15/Elovl6/Gtf2b/Scp2/Pafah2/Clock/Ing4/Pafah1b3/Kat8/Kat6a/Gpat4/Lpcat2/Elovl5/Zdhhc17/Tada2a/Smarce1/Zdhhc22/Abhd4/Pnpla3/Zdhhc8/Zdhhc23/Gpam",28
"GO:0031690","adrenergic receptor binding","6/2017","23/28407",0.00448587276283592,0.0233306350542015,0.0154596047630539,"Arrb1/Nedd4/Ppp2ca/Gria1/Nherf1/Akap5",6
"GO:0042625","ATPase-coupled ion transmembrane transporter activity","6/2017","23/28407",0.00448587276283592,0.0233306350542015,0.0154596047630539,"Atp6v1h/Atp6v1e1/Atp6v1c1/Atp6v1a/Atp6v0c/Atp6v1g2",6
"GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism","6/2017","23/28407",0.00448587276283592,0.0233306350542015,0.0154596047630539,"Atp6v1h/Atp6v1e1/Atp6v1c1/Atp6v1a/Atp6v0c/Atp6v1g2",6
"GO:0046961","proton-transporting ATPase activity, rotational mechanism","6/2017","23/28407",0.00448587276283592,0.0233306350542015,0.0154596047630539,"Atp6v1h/Atp6v1e1/Atp6v1c1/Atp6v1a/Atp6v0c/Atp6v1g2",6
"GO:0019208","phosphatase regulator activity","15/2017","100/28407",0.00458956112470227,0.0237614096410722,0.0157450494086676,"Phactr3/Ensa/Ppp2r2c/Bmp2k/Lmtk2/Ptn/Ppp4r2/Wbp11/Ppp6r1/Calm3/Ppp2r3a/Phactr1/Ppp1r1a/Ppp2r1a/Calm2",15
"GO:0043177","organic acid binding","28/2017","234/28407",0.00474353799183455,0.0244474650348396,0.0161996510604685,"Gstp-ps/Phyh/Gad2/Gss/Fabp5/Glrb/Ddah1/Grin3a/Scp2/Fabp3/Sesn2/Cep104/Nos3/Ptn/P3h3/Mag/Grin2d/Ogfod1/Egln1/Sesn1/Ppia/Srr/Pitpna/Ryr2/Epdr1/Glud1/Gstp1/Hif1an",28
"GO:0004386","helicase activity","20/2017","150/28407",0.0047962700950703,0.0246078902625454,0.016305953808276,"Aqr/Ep400/Ddx54/Rfc2/Mcm2/Eif4a3l2/Recql/Chd9/Ddx6/Rad54l2/Dhx30/Eif4a1/Ddx52/Ddx46/Mtrex/Chd8/Ddx23/Chtf18/Dhx16/Smarca2",20
"GO:0000287","magnesium ion binding","26/2017","214/28407",0.00519575826228896,0.026537976057162,0.0175848887140013,"Cdc42bpa/Gss/Stk4/Atp11b/Map3k7/Mast2/Pink1/Gnai1/Eno2/Stk38l/Idh2/Brsk2/Atp11a/Rexo2/Pkm/Ilvbl/Plscr3/Srr/Rps6ka5/Mast4/Nim1k/Tdg-ps/Comt/Sik1/Csnk1a1/Atp9b",26
"GO:0050661","NADP binding","9/2017","47/28407",0.0052366625738676,0.0265945321663803,0.017622364551818,"Cat/Cryz/Mthfr/Nos3/Qdpr/Nos1/Gapdh/Gsr/Cbr4",9
"GO:0003746","translation elongation factor activity","5/2017","17/28407",0.00539693211205743,0.0265945321663803,0.017622364551818,"Eef1b2/Abtb1/Eef1a1/Tsfm/Eif5a",5
"GO:0003756","protein disulfide isomerase activity","5/2017","17/28407",0.00539693211205743,0.0265945321663803,0.017622364551818,"Pdia3/P4hb/Pdia6/Creld2/Tmx3",5
"GO:0008432","JUN kinase binding","5/2017","17/28407",0.00539693211205743,0.0265945321663803,0.017622364551818,"Rnf13/Spag9/Ptk2/Kif5b/Gstp1",5
"GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds","5/2017","17/28407",0.00539693211205743,0.0265945321663803,0.017622364551818,"Pdia3/P4hb/Pdia6/Creld2/Tmx3",5
"GO:0043422","protein kinase B binding","5/2017","17/28407",0.00539693211205743,0.0265945321663803,0.017622364551818,"Traf6/Pink1/Pde3b/Ppp2ca/Srsf5",5
"GO:0008556","P-type potassium transmembrane transporter activity","4/2017","11/28407",0.00557667791215831,0.0265945321663803,0.017622364551818,"Atp1a4/Atp1a1/Atp1a3/Atp1b3",4
"GO:0019911","structural constituent of myelin sheath","4/2017","11/28407",0.00557667791215831,0.0265945321663803,0.017622364551818,"Mal/Mobp/Plp1/Gpm6b",4
"GO:0034046","poly(G) binding","4/2017","11/28407",0.00557667791215831,0.0265945321663803,0.017622364551818,"Hnrnpdl/Atxn1/Mcrs1/Fmr1",4
"GO:0043008","ATP-dependent protein binding","4/2017","11/28407",0.00557667791215831,0.0265945321663803,0.017622364551818,"Sae1/Myo5a/Nsf/Hsp90ab1",4
"GO:0140852","histone ubiquitin ligase activity","4/2017","11/28407",0.00557667791215831,0.0265945321663803,0.017622364551818,"Rnf20/Trim37/Rnf168/Huwe1",4
"GO:1990247","N6-methyladenosine-containing RNA binding","4/2017","11/28407",0.00557667791215831,0.0265945321663803,0.017622364551818,"Ythdc1/Hnrnpa2b1/Hnrnpc/Fmr1",4
"GO:1990459","transferrin receptor binding","4/2017","11/28407",0.00557667791215831,0.0265945321663803,0.017622364551818,"Rgma/Cd81/Trf/Chuk",4
"GO:0016278","lysine N-methyltransferase activity","10/2017","56/28407",0.00559919010172643,0.0265945321663803,0.017622364551818,"Smyd3/Setd1b/Smyd5/Setd5/Dot1l/Atpsckmt/Kmt2d/N6amt1/Setd4/Antkmt",10
"GO:0016279","protein-lysine N-methyltransferase activity","10/2017","56/28407",0.00559919010172643,0.0265945321663803,0.017622364551818,"Smyd3/Setd1b/Smyd5/Setd5/Dot1l/Atpsckmt/Kmt2d/N6amt1/Setd4/Antkmt",10
"GO:0042054","histone methyltransferase activity","10/2017","56/28407",0.00559919010172643,0.0265945321663803,0.017622364551818,"Smyd3/Setd1b/Smyd5/Setd5/Prmt8/Prmt2/Dot1l/Kmt2d/N6amt1/Setd4",10
"GO:0004709","MAP kinase kinase kinase activity","6/2017","24/28407",0.00562711347857564,0.0265945321663803,0.017622364551818,"Map3k7/Raf1/Taok2/Map3k3/Map3k12/Map3k2",6
"GO:1901567","fatty acid derivative binding","6/2017","24/28407",0.00562711347857564,0.0265945321663803,0.017622364551818,"Dbi/Acbd5/Scp2/Hspa8/Pitpna/Pnpla3",6
"GO:0016407","acetyltransferase activity","15/2017","103/28407",0.00606452244610854,0.0285433515128828,0.0189137128919523,"Gtf3c4/Mettl8/Hat1/Atf2/Naa15/Gtf2b/Pafah2/Clock/Ing4/Pafah1b3/Kat8/Kat6a/Lpcat2/Tada2a/Smarce1",15
"GO:0004722","protein serine/threonine phosphatase activity","13/2017","84/28407",0.00614161100844003,0.0287872219696016,0.0190753090450574,"Phlpp1/Ssu72/Ppp1cc/Ppp1ccb/Ppp4c/Dusp8/Ppp2ca/Ssh2/Dusp14/Ppm1e/Ppm1f/Ppp2r1a/Ssh3",13
"GO:0004364","glutathione transferase activity","7/2017","32/28407",0.00627099880507256,0.0290674390775751,0.0192609896202776,"Lancl1/Gstp-ps/Gstm5/Gstm6/Mgst1/Gsta4/Gstp1",7
"GO:0008187","poly-pyrimidine tract binding","7/2017","32/28407",0.00627099880507256,0.0290674390775751,0.0192609896202776,"Msi1/Msi2/Rps7/Atxn1/Hnrnpc/Mcrs1/Fmr1",7
"GO:0061659","ubiquitin-like protein ligase activity","39/2017","362/28407",0.00627795435740427,0.0290674390775751,0.0192609896202776,"Cul3/Asb1/Rnf208/Traf6/Itch/Nhlrc3/Rnf13/Fbxw7/Rnf20/Trim32/Ubr4/Fbxo2/Ube2k/Fbxw8/Trim12a/Trim3/Amfr/Med17/Vps11/Nedd4/Trim71/Rnf41/Gid4/Trim37/Trim65/Rnf113a2/Arel1/Zmiz1/Rnf168/Marchf2/Ring1/Rbx1-ps/Trim39/Mib1/Ark2c/Trim8/Xiap/Med12/Huwe1",39
"GO:0008080","N-acetyltransferase activity","12/2017","76/28407",0.00706504163383568,0.0325167133645693,0.0215465860934302,"Gtf3c4/Mettl8/Hat1/Atf2/Naa15/Gtf2b/Clock/Ing4/Kat8/Kat6a/Tada2a/Smarce1",12
"GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","14/2017","95/28407",0.00708002187393607,0.0325167133645693,0.0215465860934302,"Amer3/Pfn2/Exoc1/Hip1r/Syt5/Plcd1/Syt1/Exoc7/Snx18/Hcn1/Amer2/Asap1/Twf1/Apba1",14
"GO:0043175","RNA polymerase core enzyme binding","8/2017","41/28407",0.00737992083783684,0.0337579511417517,0.0223690688680153,"Smyd3/Rprd2/Gtf2b/Pcf11/Ctr9/Leo1/Supt4a/Brd4",8
"GO:0016831","carboxy-lyase activity","7/2017","33/28407",0.00748089191143946,0.033947154928803,0.0224944411847435,"Uxs1/Gad2/Ggcx/Amd2/Amd1/Fahd1/Me2",7
"GO:0050681","nuclear androgen receptor binding","7/2017","33/28407",0.00748089191143946,0.033947154928803,0.0224944411847435,"Kdm4c/Park7/Tmf1/Calr/Prmt2/Zbtb7a/Wipi1",7
"GO:0005522","profilin binding","4/2017","12/28407",0.00789927503241535,0.0351456025856293,0.0232885698940864,"Enah/Vasp/Cttn/Actg1",4
"GO:0015203","polyamine transmembrane transporter activity","4/2017","12/28407",0.00789927503241535,0.0351456025856293,0.0232885698940864,"Atp13a2/Pou2f2/Atp13a4/Atp13a3",4
"GO:0031543","peptidyl-proline dioxygenase activity","4/2017","12/28407",0.00789927503241535,0.0351456025856293,0.0232885698940864,"P3h3/Ogfod1/Egln1/P4hb",4
"GO:0035612","AP-2 adaptor complex binding","4/2017","12/28407",0.00789927503241535,0.0351456025856293,0.0232885698940864,"Lmbrd1/Bmp2k/Aak1/Arrb1",4
"GO:1990405","protein antigen binding","4/2017","12/28407",0.00789927503241535,0.0351456025856293,0.0232885698940864,"Sirpa/Ep400/Ppp2ca/Ppp2r1a",4
"GO:0015459","potassium channel regulator activity","9/2017","50/28407",0.00795556905775242,0.0352583391314397,0.0233632726373479,"Kcnk2/Ensa/Ank2/Kcnip1/Ywhae/Akt1/Wnk2/Dlg1/Kcnip2",9
"GO:0004860","protein kinase inhibitor activity","11/2017","68/28407",0.00808196319680621,0.0356297757560065,0.0236093981027278,"Pkia/Akt1s1/Cdkn1c/Cdkn2d/Rack1/Prkar1a/Gskip/Akt1/Sh3bp5/Dnajc3/Camk2n2",11
"GO:0030544","Hsp70 protein binding","10/2017","59/28407",0.00814935581733543,0.0356297757560065,0.0236093981027278,"Fkbp1a/Dnaja1/Dnajc8/Gpr37/Nup62/Rps3/Dnajb12/Fgf1/Nr3c1/Stip1",10
"GO:0032934","sterol binding","10/2017","59/28407",0.00814935581733543,0.0356297757560065,0.0236093981027278,"Scp2/Insig1/Cd81/Osbpl5/Star/Rora/Scap/Npc2/Apod/Syp",10
"GO:0061630","ubiquitin protein ligase activity","37/2017","345/28407",0.00816450524347471,0.0356297757560065,0.0236093981027278,"Cul3/Asb1/Rnf208/Traf6/Itch/Nhlrc3/Rnf13/Fbxw7/Rnf20/Trim32/Ubr4/Fbxo2/Ube2k/Fbxw8/Trim12a/Trim3/Amfr/Med17/Vps11/Nedd4/Trim71/Rnf41/Gid4/Trim37/Trim65/Rnf113a2/Arel1/Rnf168/Marchf2/Ring1/Trim39/Mib1/Ark2c/Trim8/Xiap/Med12/Huwe1",37
"GO:0001671","ATPase activator activity","6/2017","26/28407",0.00852219736946442,0.0366293690710188,0.0242717597374617,"Dnaja1/Rab3a/Atp1b3/Ahsa1/Nkrf/Atp6ap1",6
"GO:0015271","outward rectifier potassium channel activity","6/2017","26/28407",0.00852219736946442,0.0366293690710188,0.0242717597374617,"Kcnk2/Kcna2/Pkd2/Kcnd2/Kcnk9/Kcnip2",6
"GO:0017134","fibroblast growth factor binding","6/2017","26/28407",0.00852219736946442,0.0366293690710188,0.0242717597374617,"Itgav/Thbs1/Fgfr3/Ptprz1/Rps19/Rps2",6
"GO:0120227","acyl-CoA binding","6/2017","26/28407",0.00852219736946442,0.0366293690710188,0.0242717597374617,"Dbi/Acbd5/Scp2/Pitpna/Pnpla3/Pank1",6
"GO:1901681","sulfur compound binding","33/2017","301/28407",0.00876878154668684,0.0375475269987831,0.0248801597505915,"Dbi/Serpinc1/Pdcd5-ps/Gstp-ps/Acbd5/Col5a1/Thbs1/Fbn1/Lxn/Scp2/Park7/Rpl22/Cep104/Lrpap1/Ptn/Prmt8/Atp1a3/Adgre5/Trf/Rpl29/Ccn2/Ilvbl/Ppia/Rtn4rl1/Pitpna/Ryr2/Mettl17/Pnpla3/App/N6amt1/Fgf1/Gstp1/Pank1",33
"GO:0051059","NF-kappaB binding","7/2017","34/28407",0.0088548956567259,0.0376333065410851,0.0249369999445109,"Cpne1/Nfkbia/Mtdh/Hspa1b/Hspa1a/Hif1an/Pdcd11",7
"GO:0140658","ATP-dependent chromatin remodeler activity","7/2017","34/28407",0.0088548956567259,0.0376333065410851,0.0249369999445109,"Vps72/Ep400/Chd9/Rad54l2/Chd3/Chd8/Smarca2",7
"GO:0015276","ligand-gated monoatomic ion channel activity","18/2017","138/28407",0.00900195398518736,0.0379927369770648,0.0251751697357382,"Kcnj10/Kcnj3/Pex5l/Gria2/Glrb/Chrnb2/Grin3a/Gabrg1/Pkd2/Itpr1/Grin2d/Grik4/Gabrb2/Gria1/Asic2/Kcnj16/Ryr2/Hcn1",18
"GO:0004970","ionotropic glutamate receptor activity","5/2017","19/28407",0.00900617996822432,0.0379927369770648,0.0251751697357382,"Gria2/Grin3a/Grin2d/Grik4/Gria1",5
"GO:0045296","cadherin binding","11/2017","70/28407",0.0100259467413209,0.0421385732042972,0.0279223298253141,"Pkp4/Cdh4/Nos3/Ctnna2/Ptpro/Ptprh/Ank3/Akap5/Cdh6/Ctnnd2/Arvcf",11
"GO:0070063","RNA polymerase binding","10/2017","61/28407",0.0102907665457589,0.043022374049955,0.0285079637667554,"Smyd3/Rprd2/Gtf2b/Pcf11/Ctr9/Nedd4/Leo1/Supt4a/Brd4/Bin1",10
"GO:0003785","actin monomer binding","6/2017","27/28407",0.010311771831113,0.043022374049955,0.0285079637667554,"Cobll1/Pfn2/Nos3/Tmsb10/Twf1/Tmsb4x",6
"GO:0043495","protein-membrane adaptor activity","7/2017","35/28407",0.0104051336408476,0.043253456996078,0.0286610865174326,"Atg16l1/Pex26/Gabarapl1/Syne1/Nherf1/Get1/Nherf2",7
"GO:0016832","aldehyde-lyase activity","4/2017","13/28407",0.0107765307570909,0.0441527645047716,0.0292569956563202,"Aldoart1/Aldoa/Sgpl1/Aldoart2",4
"GO:0017070","U6 snRNA binding","4/2017","13/28407",0.0107765307570909,0.0441527645047716,0.0292569956563202,"Larp7/Eif5a/Prpf8/Rbm22",4
"GO:0030955","potassium ion binding","4/2017","13/28407",0.0107765307570909,0.0441527645047716,0.0292569956563202,"Hdac4/Kcna4/Atp1a1/Pkm",4
"GO:0070990","snRNP binding","4/2017","13/28407",0.0107765307570909,0.0441527645047716,0.0292569956563202,"Snrpe/Rbm39/Snrpa/Snrpd1",4
"GO:0017018","myosin phosphatase activity","11/2017","71/28407",0.0111234441318779,0.0453929452454271,0.0300787780056108,"Phlpp1/Ssu72/Ppp1cc/Ppp4c/Dusp8/Ppp2ca/Ssh2/Dusp14/Ppm1e/Ppm1f/Ssh3",11
"GO:0008525","phosphatidylcholine transporter activity","5/2017","20/28407",0.0113183463122926,0.0453929452454271,0.0300787780056108,"Scp2/Pitpnb/Pitpna/Abcg1/Pitpnm1",5
"GO:0032794","GTPase activating protein binding","5/2017","20/28407",0.0113183463122926,0.0453929452454271,0.0300787780056108,"Gnai1/Arhgap35/Plxnb1/Plcd1/Akt1",5
"GO:0035259","nuclear glucocorticoid receptor binding","5/2017","20/28407",0.0113183463122926,0.0453929452454271,0.0300787780056108,"Nr4a3/Ywhah/Fkbp4/Tacc1/Ets2",5
"GO:0061608","nuclear import signal receptor activity","5/2017","20/28407",0.0113183463122926,0.0453929452454271,0.0300787780056108,"Kpna6/Tnpo2/Nutf2/Snupn/Kpnb1",5
"GO:0070064","proline-rich region binding","5/2017","20/28407",0.0113183463122926,0.0453929452454271,0.0300787780056108,"Apbb1/Cttn/Ccnd1/Nedd4/Itsn1",5
"GO:0002020","protease binding","23/2017","195/28407",0.0115411310465392,0.0461240289895023,0.0305632168434667,"Serpinc1/Itgav/Thbs1/Pink1/Park7/Sri/Col1a2/Aldoa/Amfr/Timp3/Os9/Lrp1/Xbp1/Flot2/Cltc/Ntrk2/Dvl3/Hspa1b/Hspa1a/Riok3/Bin1/Malt1/Xiap",23
"GO:0030374","nuclear receptor coactivator activity","9/2017","53/28407",0.011634136281867,0.0463331511365264,0.0307017876853098,"Kdm4c/Slc30a9/Tmf1/Tacc1/Med17/Zmiz1/Eny2/Ppargc1b/Sfr1",9
"GO:0022834","ligand-gated channel activity","18/2017","142/28407",0.0119350353268188,0.0473658719067825,0.0313861006027107,"Kcnj10/Kcnj3/Pex5l/Gria2/Glrb/Chrnb2/Grin3a/Gabrg1/Pkd2/Itpr1/Grin2d/Grik4/Gabrb2/Gria1/Asic2/Kcnj16/Ryr2/Hcn1",18
"GO:0005484","SNAP receptor activity","7/2017","36/28407",0.0121435621070011,0.0480261015273412,0.0318235892935665,"Snap25/Stx16/Bet1l/Use1/Stx7/Snap47/Vamp2",7
"GO:0003724","RNA helicase activity","11/2017","72/28407",0.0123104266570495,0.0485175638836656,0.0321492475436331,"Aqr/Ddx54/Eif4a3l2/Ddx6/Dhx30/Eif4a1/Ddx52/Ddx46/Mtrex/Ddx23/Dhx16",11
